title,link,published,summary
Botulinum Toxin Injection for Sialorrhea in Cerebral Palsy,http://classic.clinicaltrials.gov/ct2/show/NCT06101160?sfpd_d=14&sel_rss=new14,"Thu, 26 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Sialorrhea<br /><b>Intervention</b>:    Drug: onaBoNT-A<br /><b>Sponsor</b>:    Cairo University<br /><b>Completed</b>
"Effect of Vitamin D Supplementation on Testosterone Level in Women With Polycystic Ovary Syndrome: A Randomized, Double-blind, Placebo-controlled Trial",http://classic.clinicaltrials.gov/ct2/show/NCT06101147?sfpd_d=14&sel_rss=new14,"Thu, 26 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    PCOS;   Vitamin D<br /><b>Intervention</b>:    Drug: Vitamin D3<br /><b>Sponsor</b>:    Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh<br /><b>Recruiting</b>"
A Study to Evaluate Whether Participants With Melanoma Prefer Subcutaneous vs Intravenous Administration of Nivolumab and Nivolumab + Relatlimab Fixed-dose Combinations,http://classic.clinicaltrials.gov/ct2/show/NCT06101134?sfpd_d=14&sel_rss=new14,"Thu, 26 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Melanoma<br /><b>Interventions</b>:    Drug: relatlimab+nivolumab;   Drug: relatlimab+nivolumab+rHuPH20;   Drug: nivolumab;   Drug: nivolumab+rHuPH20<br /><b>Sponsor</b>:    Bristol-Myers Squibb<br /><b>Not yet recruiting</b>
Performance and Safety of Lubri-cream for Pain Minimization During Urethral Catheterization and Cystoscopy,http://classic.clinicaltrials.gov/ct2/show/NCT06101121?sfpd_d=14&sel_rss=new14,"Thu, 26 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Urethral Catheter; Complications<br /><b>Intervention</b>:    Device: Lubri-Cream<br /><b>Sponsor</b>:    B. Braun Medical SA<br /><b>Not yet recruiting</b>
Early Diagnosis of Age-Linked CArdiac TransThyRetin Amyloidosis by Selective Screening in Spinal Stenosis Surgery,http://classic.clinicaltrials.gov/ct2/show/NCT06101108?sfpd_d=14&sel_rss=new14,"Thu, 26 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Transthyretin Amyloid Cardiomyopathy<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Philippe Debonnaire<br /><b>Not yet recruiting</b>
A Study Assessing Esophageal Function and Remodeling With Dupilumab Compared With Placebo for 24 Weeks Followed by 104 Weeks Open Label in Adult Participants With EoE (REMOdeling With Dupilumab in Eosinophilic Esophagitis Long-term Trial),http://classic.clinicaltrials.gov/ct2/show/NCT06101095?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Eosinophilic Oesophagitis<br /><b>Interventions</b>:    Drug: Dupilumab;   Drug: Placebo<br /><b>Sponsors</b>:    Sanofi;   Regeneron Pharmaceuticals<br /><b>Not yet recruiting</b>
An Exploratory Clinical Study Evaluating the Safety and Efficacy of Anti-HER2-CAR-T Cells Injection in Patients With HER2+ Locally Advanced and/ or Metastatic Solid Tumors,http://classic.clinicaltrials.gov/ct2/show/NCT06101082?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Solid Tumor<br /><b>Intervention</b>:    Biological: Intravenous infusion anti-HER2-CAR-T cell<br /><b>Sponsors</b>:    China Medical University, China;   Shanghai First Song Therapeutics Co., Ltd<br /><b>Not yet recruiting</b>"
Development of MRF for Characterization of Brain Tumors After Radiotherapy,http://classic.clinicaltrials.gov/ct2/show/NCT06101069?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Brain Tumor;   Brain Necrosis;   Brain Metastases<br /><b>Intervention</b>:    Procedure: MRF in conjunction with IVIM MRI without contrast<br /><b>Sponsors</b>:    Case Comprehensive Cancer Center;   The Cleveland Clinic<br /><b>Not yet recruiting</b>
Code of Respect (X-CoRe): Trial of a Multi-level Sexual Assault and Sexual Harassment Prevention Intervention for Active Duty Airmen,http://classic.clinicaltrials.gov/ct2/show/NCT06101056?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Sexual Assault;   Sexual Harassment<br /><b>Interventions</b>:    Behavioral: Junior Enlisted Component;   Behavioral: Leadership Component;   Behavioral: Social Marketing Campaign<br /><b>Sponsors</b>:    The University of Texas Health Science Center, Houston;   United States Department of Defense<br /><b>Not yet recruiting</b>"
PECS II Block and Single Port Robot-assisted Transaxillary Thyroidectomy,http://classic.clinicaltrials.gov/ct2/show/NCT06101043?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Thyroid Cancer<br /><b>Intervention</b>:    Procedure: Pectoral nerve block<br /><b>Sponsor</b>:    Min Suk Chae<br /><b>Not yet recruiting</b>
Comparing Use of Incentive Spirometry With and Without Reminder,http://classic.clinicaltrials.gov/ct2/show/NCT06101030?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Post Operative<br /><b>Intervention</b>:    Device: Signal On<br /><b>Sponsor</b>:    Tidal Medical Technologies<br /><b>Not yet recruiting</b>
Developing a Nationwide Registry to Track Longitudinal Clinical Outcomes of Corneal Surgery and Disease,http://classic.clinicaltrials.gov/ct2/show/NCT06101017?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Corneal Disease;   Endothelial Corneal Dystrophy;   Corneal Transplant Failure;   Corneal Transplant Rejection<br /><b>Intervention</b>:    Diagnostic Test: Optical Coherence Tomography<br /><b>Sponsor</b>:    Keratoplasty Alliance International<br /><b>Recruiting</b>
"A Multi-center, Non-interventional Prospective Clinical Trial to Evaluate the Safety and Effectiveness of CVA-FLOW",http://classic.clinicaltrials.gov/ct2/show/NCT06101004?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Stroke<br /><b>Intervention</b>:    Device: CVA-Flow<br /><b>Sponsors</b>:    Cvaid Medical;   Donawa Lifescience Consulting<br /><b>Not yet recruiting</b>
CorEvitas Generalized Pustular Psoriasis (GPP) Drug Safety and Effectiveness Registry,http://classic.clinicaltrials.gov/ct2/show/NCT06100991?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Generalized Pustular Psoriasis<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    CorEvitas<br /><b>Enrolling by invitation</b>
Patient-reported Outcome and Patient-reported Experience After Status Epilepticus,http://classic.clinicaltrials.gov/ct2/show/NCT06100978?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Patient Reported Outcomes;   Patient Satisfaction;   Long Term Outcomes;   Status Epilepticus;   Intensive Care Unit;   Burden;   Relatives<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Versailles Hospital<br /><b>Not yet recruiting</b>
Reduced-dose Alemtuzumab for Kidney Transplant Rejection,http://classic.clinicaltrials.gov/ct2/show/NCT06100965?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Kidney Transplant Rejection<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Erasmus Medical Center<br /><b>Not yet recruiting</b>
[Trial of device that is not approved or cleared by the U.S. FDA],http://classic.clinicaltrials.gov/ct2/show/NCT06100952?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    <br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    [Redacted]<br /><b>Withheld</b>
[Trial of device that is not approved or cleared by the U.S. FDA],http://classic.clinicaltrials.gov/ct2/show/NCT06100939?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    <br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    [Redacted]<br /><b>Withheld</b>
Effectiveness of Virtual Reality (VR) in Non-oncologic Chronic Musculoskeletal Pain,http://classic.clinicaltrials.gov/ct2/show/NCT06100926?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Musculoskeletal Pain;   Fibromyalgia, Primary<br /><b>Intervention</b>:    Device: software<br /><b>Sponsors</b>:    Azienda Sanitaria-Universitaria Integrata di Udine;   University of Udine<br /><b>Enrolling by invitation</b>"
Immunology of Ebola Vaccine,http://classic.clinicaltrials.gov/ct2/show/NCT06100913?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Ebola Virus Disease<br /><b>Intervention</b>:    Biological: Recombinant Vesicular Stomatitis Vaccine for Ebola (rVSV∆G-ZEBOV-GP)<br /><b>Sponsors</b>:    Emory University;   Washington University School of Medicine;   Merck Sharp & Dohme LLC<br /><b>Not yet recruiting</b>
Dose Escalation of BCX10013 in Subjects With Paroxysmal Nocturnal Hemoglobinuria,http://classic.clinicaltrials.gov/ct2/show/NCT06100900?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Paroxysmal Nocturnal Hemoglobinuria<br /><b>Intervention</b>:    Drug: BCX10013<br /><b>Sponsor</b>:    BioCryst Pharmaceuticals<br /><b>Recruiting</b>
Phase 2 Study of EDG-5506 in Children and Adolescents With Duchenne Muscular Dystrophy Previously Treated With Gene Therapy (FOX),http://classic.clinicaltrials.gov/ct2/show/NCT06100887?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Duchenne Muscular Dystrophy<br /><b>Interventions</b>:    Drug: EDG-5506 Dose 1;   Drug: EDG-5506 Dose 2;   Drug: Placebo<br /><b>Sponsor</b>:    Edgewise Therapeutics, Inc.<br /><b>Not yet recruiting</b>"
A Single-arm Phase II Trial of SAcituzumab Govitecan and Trastuzumab for HER2+ Metastatic Breast Cancer After progrEssion on ENhertu (SATEEN),http://classic.clinicaltrials.gov/ct2/show/NCT06100874?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Her 2 Positive Breast Cancer;   Breast Cancer Female;   Breast Cancer Metastatic<br /><b>Interventions</b>:    Drug: Sacituzumab Govitecan;   Drug: Trastuzumab;   Drug: Trastuzumab and Hyaluronidase-oysk<br /><b>Sponsors</b>:    Adrienne G. Waks;   Gilead Sciences<br /><b>Not yet recruiting</b>
[Trial of device that is not approved or cleared by the U.S. FDA],http://classic.clinicaltrials.gov/ct2/show/NCT06100861?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    <br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    [Redacted]<br /><b>Withheld</b>
Hydrogen Peroxide Fumigation in Dental Office Environment,http://classic.clinicaltrials.gov/ct2/show/NCT06100848?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Bacterial Infections;   Dental Caries;   Aerosol Disease<br /><b>Interventions</b>:    Diagnostic Test: Microbiological analysis after Caries treatment;   Diagnostic Test: Microbiological analysis after Caries treatment and fumigation<br /><b>Sponsor</b>:    Wroclaw Medical University<br /><b>Completed</b>
Feasibility of the JOIN4JOY Programme to Reduce Sedentary Behaviour and Increase Physical Activity in Older Adults.,http://classic.clinicaltrials.gov/ct2/show/NCT06100835?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Physical Inactivity;   Sedentary Behavior<br /><b>Intervention</b>:    Other: Complex intervention involving physical activity and behaviour change techniques<br /><b>Sponsors</b>:    University of Vic - Central University of Catalonia;   European Commission;   Fundació Blanquerna;   Fundació Salut i Envelliment;   Syddansk Universitet;   Istituto Europeo per lo Sviluppo socio economico Associazione;   Sport Initiative et Loisir Bleu Association;   Agaplesion Bethesda Klinik Ulm<br /><b>Not yet recruiting</b>
Managing Chronic Tendon Pain by Metformin,http://classic.clinicaltrials.gov/ct2/show/NCT06100822?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Tendinopathy;   Chronic Pain;   Achilles Tendinopathy<br /><b>Interventions</b>:    Drug: Metformin;   Drug: Placebo<br /><b>Sponsors</b>:    James Wang;   United States Department of Defense<br /><b>Not yet recruiting</b>
Does Fatigue Coaching Improve Functioning and Fatigue in Resident Night Shifts,http://classic.clinicaltrials.gov/ct2/show/NCT06100809?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Fatigue;   Shift Work Type Circadian Rhythm Sleep Disorder<br /><b>Interventions</b>:    Behavioral: Personalized coaching;   Behavioral: Nutrition handout<br /><b>Sponsor</b>:    University of Massachusetts, Worcester<br /><b>Not yet recruiting</b>"
Effect of DM on Outcomes and Response Rate in Patients With Advanced NSCLC on ICI,http://classic.clinicaltrials.gov/ct2/show/NCT06100796?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Non Small Cell Lung Cancer Metastatic;   Diabetes Mellitus<br /><b>Intervention</b>:    Combination Product: Pembrolizumab<br /><b>Sponsor</b>:    Assiut University<br /><b>Recruiting</b>
Depot-medroxy Progesterone Acetate Injectable Contraceptives in Lactating Women 1st Week Versus 6 Week Postpartum Initiation,http://classic.clinicaltrials.gov/ct2/show/NCT06100783?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Complications of DMPA Injectable Contraceptives<br /><b>Intervention</b>:    Device: Depot-medroxy Progesterone Acetate Injectable Contraceptives<br /><b>Sponsor</b>:    Assiut University<br /><b>Completed</b>
Aveir AR Coverage With Evidence Development (CED) Study,http://classic.clinicaltrials.gov/ct2/show/NCT06100770?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Conditions</b>:    Cardiac Pacemaker;   Arrhythmia;   Bradycardia<br /><b>Interventions</b>:    Device: Aveir AR Leadless Pacemaker;   Device: Single-chamber atrial transvenous pacemaker<br /><b>Sponsor</b>:    Abbott Medical Devices<br /><b>Not yet recruiting</b>
Effect of Leadless Pacing on Heart Function,http://classic.clinicaltrials.gov/ct2/show/NCT06100757?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Pacing-Induced Cardiomyopathy<br /><b>Interventions</b>:    Device: Micra Transcatheter Pacing System (TPS°;   Device: Conventional pacemaket type Medtronic Advisa ADSR03 or Azure XT VR<br /><b>Sponsors</b>:    Universitaire Ziekenhuizen KU Leuven;   Medtronic<br /><b>Completed</b>
"A Study to Assess Adverse Events, Change in Disease Activity, and How the Drug Moves Through the Body in Children With Juvenile Psoriatic Arthritis (jPsA) Receiving Subcutaneously Injected Risankizumab or Adalimumab",http://classic.clinicaltrials.gov/ct2/show/NCT06100744?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Juvenile Psoriatic Arthritis<br /><b>Interventions</b>:    Drug: Adalimumab;   Drug: Risankizumab<br /><b>Sponsor</b>:    AbbVie<br /><b>Not yet recruiting</b>
tDCS and Inhibitory Control in PTSD,http://classic.clinicaltrials.gov/ct2/show/NCT06100731?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Post Traumatic Stress Disorder<br /><b>Intervention</b>:    Device: tDCS<br /><b>Sponsor</b>:    University of Kentucky<br /><b>Not yet recruiting</b>
Discovery of New Cancer in the 1-year Follow-up After Ischemic Stroke in Patients at Risk: The INVISIBLE-1 Study,http://classic.clinicaltrials.gov/ct2/show/NCT06100718?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Cancer-related Stroke;   Paraneoplastic Coagulopathy;   Occult Cancer;   Ischemic Stroke;   Embolic Stroke of Undetermined Source;   D-dimer<br /><b>Intervention</b>:    <br /><b>Sponsor</b>:    Insel Gruppe AG, University Hospital Bern<br /><b>Recruiting</b>"
Sipuleucel-T Combined With Bipolar Androgen Therapy in Men With mCRPC,http://classic.clinicaltrials.gov/ct2/show/NCT06100705?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Metastatic Castration-resistant Prostate Cancer<br /><b>Interventions</b>:    Drug: Testosterone Cypionate;   Drug: Sipuleucel-T<br /><b>Sponsors</b>:    Yale University;   Dendreon<br /><b>Not yet recruiting</b>
Prophylactic Oral Vitamin D and Zinc for Radiation-Induced Oral Mucositis in Head and Neck Cancer,http://classic.clinicaltrials.gov/ct2/show/NCT06100692?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT",<b>Condition</b>:    Oncology<br /><b>Intervention</b>:    Drug: Vitamin D<br /><b>Sponsor</b>:    Assiut University<br /><b>Not yet recruiting</b>
Responsible Engaged and Loving (REAL) Fathers Intervention Evaluation,http://classic.clinicaltrials.gov/ct2/show/NCT06100679?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Conditions</b>:    Violence, Gender-Based;   Violence, Domestic;   Violence, Sexual;   Violence, Physical;   Contraception Behavior;   Child Development;   Child Abuse;   Communication, Partner;   Conflict Resolution;   Parent-Child Relations<br /><b>Intervention</b>:    Behavioral: Responsible Engaged and Loving (REAL) Fathers Initiative<br /><b>Sponsors</b>:    University of California, San Diego;   Impact and Innovations Development Centre (IIDC), Uganda;   NaNa Development Consultants Ltd, Uganda;   LEGO Foundation<br /><b>Recruiting</b>"
Sustainable Eating Behaviors and Diet Quality,http://classic.clinicaltrials.gov/ct2/show/NCT06100666?sfpd_d=14&sel_rss=new14,"Wed, 25 Oct 2023 12:00:00 EDT","<b>Condition</b>:    Nutrition, Healthy<br /><b>Intervention</b>:    Behavioral: Observational Tests<br /><b>Sponsors</b>:    Ankara University;   Tarsus University<br /><b>Not yet recruiting</b>"
